entry_index,name,packed_size,offset
5085,205541.nif,13088,378752206
5086,205542.nif,13328,378765294
5087,205549.nif,23836,378778622
5088,205545.nif,10712,378802458
5089,205546.nif,11362,378813170
5090,205547.nif,12914,378824532
5091,205548.nif,16110,378837446
5092,205550.nif,13838,378853556
5093,205551.nif,13914,378867394
5094,205552.nif,4470,378881308
5095,205553.nif,8914,378885778
5096,205851.nif,5527,378894692
5097,205860.nif,4567,378900219
5098,205861.nif,4527,378904786
5099,205862.nif,5199,378909313
5100,205854.nif,5389,378914512
5101,205876.nif,4027,378919901
5102,205877.nif,3674,378923928
5103,205871.nif,4787,378927602
5104,393088.nif,5596,378932389
5105,33176.nif,36393,378937985
5106,33181.nif,42037,378974378
5107,33178.nif,35799,379016415
5108,33180.nif,17674,379052214
5109,33177.nif,31445,379069888
5110,138941.nif,45640,379101333
5111,33183.nif,32972,379146973
5112,36713.nif,31455,379179945
5113,33179.nif,29886,379211400
5114,33184.nif,12192,379241286
5115,33174.nif,54508,379253478
5116,545628.nif,32485,379307986
5117,545627.nif,38137,379340471
5118,545647.nif,21977,379378608
5119,545625.nif,48069,379400585
5120,545624.nif,30507,379448654
5121,545626.nif,34427,379479161
5122,545629.nif,29277,379513588
5123,545630.nif,34427,379542865
5124,545631.nif,11651,379577292
5125,130084.nif,6456,379588943
5126,130091.nif,6745,379595399
5127,130089.nif,5095,379602144
5128,130143.nif,7257,379607239
5129,130152.nif,4313,379614496
5130,130155.nif,4212,379618809
5131,130156.nif,7001,379623021
5132,472775.nif,5224,379630022
5133,416993.nif,4676,379635246
5134,416994.nif,5056,379639922
5135,416995.nif,5112,379644978
5136,416996.nif,4862,379650090
5137,416997.nif,4966,379654952
5138,416998.nif,4436,379659918
5139,416999.nif,5020,379664354
5140,417000.nif,5664,379669374
5141,35641.nif,9411,379675038
5142,35642.nif,8599,379684449
5143,35643.nif,8166,379693048
5144,35644.nif,8666,379701214
5145,35645.nif,6984,379709880
5146,35646.nif,8335,379716864
5147,35647.nif,7563,379725199
5148,35060.nif,3948,379732762
5149,35072.nif,3304,379736710
5150,35073.nif,3300,379740014
5151,35648.nif,3252,379743314
5152,35649.nif,3232,379746566
5153,35650.nif,2968,379749798
5154,35651.nif,3428,379752766
5155,35652.nif,3332,379756194
5156,35656.nif,9650,379759526
5157,35657.nif,9506,379769176
5158,35658.nif,8250,379778682
5159,35659.nif,8314,379786932
5160,35660.nif,8186,379795246
5161,35661.nif,8138,379803432
5162,35662.nif,9087,379811570
5163,35663.nif,10395,379820657
5164,470030.nif,4632,379831052
5165,35675.nif,3321,379835684
5166,35676.nif,6861,379839005
5167,35735.nif,4615,379845866
5168,35747.nif,3757,379850481
5169,35784.nif,6861,379854238
5170,35785.nif,3773,379861099
5171,35786.nif,4140,379864872
5172,35792.nif,4440,379869012
5173,416974.nif,3509,379873452
5174,416975.nif,3397,379876961
5175,416976.nif,3461,379880358
5176,416977.nif,3429,379883819
5177,416978.nif,3541,379887248
5178,416979.nif,3141,379890789
5179,416980.nif,3161,379893930
5180,416981.nif,3237,379897091
5181,417012.nif,3429,379900328
5182,462654.nif,287424,379903757
5183,462565.nif,211845,380191181
5184,462653.nif,226609,380403026
5185,462670.nif,286603,380629635
5186,462671.nif,210585,380916238
5187,462672.nif,218069,381126823
5188,462658.nif,164176,381344892
5189,462656.nif,154706,381509068
5190,462657.nif,160498,381663774
5191,34779.nif,7916,381824272
5192,34774.nif,4296,381832188
5193,306111.nif,8900,381836484
5194,34777.nif,7416,381845384
5195,34780.nif,7568,381852800
5196,34785.nif,5472,381860368
5197,34786.nif,4104,381865840
5198,34787.nif,7154,381869944
5199,34776.nif,4891,381877098
5200,34788.nif,3019,381881989
5201,306079.nif,4707,381885008
5202,35013.nif,4763,381889715
5203,35014.nif,3151,381894478
5204,35015.nif,3191,381897629
5205,35028.nif,2923,381900820
5206,34764.nif,8583,381903743
5207,34765.nif,3863,381912326
5208,306112.nif,6215,381916189
5209,34766.nif,5571,381922404
5210,34767.nif,7075,381927975
5211,34768.nif,7475,381935050
5212,34775.nif,3527,381942525
5213,78038.nif,42502,381946052
5214,78039.nif,33314,381988554
5215,78040.nif,43766,382021868
5216,78044.nif,38254,382065634
5217,78045.nif,40586,382103888
5218,78047.nif,97062,382144474
5219,78048.nif,21490,382241536
5220,78049.nif,21306,382263026
5221,78052.nif,45318,382284332
5222,78053.nif,52010,382329650
5223,78056.nif,24954,382381660
5224,78058.nif,54686,382406614
5225,78060.nif,8198,382461300
5226,78061.nif,8198,382469498
5227,78063.nif,32398,382477696
5228,469159.nif,31490,382510094
5229,469160.nif,30328,382541584
5230,469161.nif,55466,382571912
5231,469162.nif,35548,382627378
5232,469165.nif,21936,382662926
5233,469166.nif,25508,382684862
5234,469167.nif,95282,382710370
5235,469168.nif,99678,382805652
5236,469169.nif,24048,382905330
5237,469163.nif,38340,382929378
5238,469164.nif,13454,382967718
5239,469170.nif,32460,382981172
5240,465398.nif,25849,383013632
5241,465399.nif,26083,383039481
5242,465400.nif,43506,383065564
5243,465401.nif,53419,383109070
5244,465404.nif,28761,383162489
5245,465405.nif,29013,383191250
5246,465406.nif,89955,383220263
5247,465407.nif,50519,383310218
5248,465408.nif,22185,383360737
5249,465402.nif,54545,383382922
5250,465403.nif,13603,383437467
5251,465409.nif,45737,383451070
5252,460083.nif,39117,383496807
5253,460084.nif,45657,383535924
5254,460085.nif,53269,383581581
5255,460086.nif,54725,383634850
5256,460089.nif,25429,383689575
5257,460090.nif,26701,383715004
5258,460091.nif,75585,383741705
5259,460092.nif,82933,383817290
5260,460093.nif,24235,383900223
5261,460087.nif,75449,383924458
5262,460088.nif,15613,383999907
5263,460094.nif,46819,384015520
5264,460071.nif,40932,384062339
5265,460072.nif,38444,384103271
5266,460074.nif,38994,384141715
5267,460073.nif,188972,384180709
5268,460079.nif,24700,384369681
5269,460082.nif,25558,384394381
5270,460080.nif,63316,384419939
5271,460081.nif,56276,384483255
5272,460076.nif,33784,384539531
5273,460077.nif,31698,384573315
5274,460078.nif,14892,384605013
5275,460075.nif,40361,384619905
5276,535821.nif,37611,384660266
5277,535822.nif,40347,384697877
5278,535832.nif,23279,384738224
5279,535824.nif,35239,384761503
5280,535825.nif,89759,384796742
5281,535826.nif,19303,384886501
5282,535833.nif,17895,384905804
5283,535828.nif,38415,384923699
5284,535827.nif,47599,384962114
5285,535829.nif,24051,385009713
5286,535834.nif,21047,385033764
5287,535830.nif,8583,385054811
5288,535831.nif,34959,385063394
5289,78041.nif,26591,385098353
5290,78042.nif,22815,385124944
5291,78043.nif,37147,385147759
5292,78046.nif,25475,385184906
5293,78050.nif,19287,385210381
5294,78051.nif,17511,385229668
5295,78054.nif,18399,385247179
5296,78055.nif,22247,385265578
5297,78057.nif,19827,385287825
5298,78059.nif,20983,385307652
5299,78062.nif,8591,385328635
5300,78064.nif,24779,385337226
5301,91773.nif,33867,385362005
5302,92842.nif,28943,385395872
5303,92843.nif,44275,385424815
5304,91779.nif,32375,385469090
5305,585350.nif,88963,385501465
5306,92838.nif,23887,385590428
5307,92839.nif,22355,385614315
5308,91787.nif,25919,385636670
5309,92841.nif,27091,385662589
5310,91791.nif,24271,385689680
5311,91793.nif,25415,385713951
5312,91795.nif,9195,385739366
5313,91798.nif,29347,385748561
5314,78065.nif,35698,385777908
5315,78066.nif,33542,385813606
5316,78067.nif,50612,385847148
5317,78068.nif,33478,385897760
5318,78069.nif,24226,385931238
5319,78070.nif,26490,385955464
5320,78071.nif,54866,385981954
5321,78072.nif,60726,386036820
5322,78073.nif,26118,386097546
5323,78074.nif,32610,386123664
5324,92831.nif,13472,386156274
5325,78075.nif,34734,386169746
5326,78076.nif,29133,386204480
5327,78077.nif,24083,386233613
5328,92864.nif,44590,386257696
5329,78078.nif,30457,386302286
5330,78079.nif,20645,386332743
5331,78080.nif,20317,386353388
5332,78081.nif,39373,386373705
5333,78082.nif,47381,386413078
5334,78083.nif,20353,386460459
5335,78084.nif,29061,386480812
5336,92865.nif,10131,386509873
5337,78085.nif,32049,386520004
5338,592009.nif,27117,386552053
5339,592016.nif,30009,386579170
5340,592004.nif,44361,386609179
5341,592010.nif,121661,386653540
5342,592015.nif,52033,386775201
5343,592005.nif,19145,386827234
5344,592008.nif,23437,386846379
5345,592006.nif,98537,386869816
5346,592007.nif,33521,386968353
5347,592012.nif,23841,387001874
5348,592014.nif,30309,387025715
5349,592011.nif,6601,387056024
5350,592013.nif,31705,387062625
5351,530921.nif,35923,387094330
5352,530922.nif,48407,387130253
5353,530930.nif,56787,387178660
5354,530928.nif,32387,387235447
5355,530923.nif,27667,387267834
5356,530924.nif,27739,387295501
5357,530925.nif,89259,387323240
5358,530926.nif,79771,387412499
5359,530927.nif,39943,387492270
5360,530929.nif,29075,387532213
5361,530931.nif,12163,387561288
5362,530932.nif,44955,387573451
5363,530887.nif,47344,387618406
5364,530888.nif,31872,387665750
5365,530896.nif,111708,387697622
5366,530895.nif,68576,387809330
5367,530889.nif,28628,387877906
5368,530890.nif,27888,387906534
5369,530893.nif,83568,387934422
5370,530894.nif,89788,388017990
5371,530891.nif,43448,388107778
5372,530886.nif,68468,388151226
5373,530897.nif,12108,388219694
5374,530892.nif,47192,388231802
5375,526265.nif,37087,388278994
5376,544634.nif,37087,388316081
5377,544652.nif,37087,388353168
5378,526266.nif,37783,388390255
5379,544635.nif,37783,388428038
5380,544653.nif,37783,388465821
5381,526267.nif,46231,388503604
5382,544636.nif,46231,388549835
5383,544654.nif,46231,388596066
5384,544655.nif,57306,388642297
5385,526274.nif,38391,388699603
5386,544637.nif,38391,388737994
5387,526268.nif,44927,388776385
5388,544638.nif,44927,388821312
5389,544656.nif,44927,388866239
5390,526263.nif,42167,388911166
5391,544639.nif,42167,388953333
5392,544657.nif,42167,388995500
5393,526270.nif,37719,389037667
5394,544640.nif,37719,389075386
5395,544658.nif,37719,389113105
5396,526271.nif,28749,389150824
5397,544641.nif,28749,389179573
5398,544659.nif,28749,389208322
5399,526273.nif,92446,389237071
5400,544643.nif,92446,389329517
5401,544661.nif,92446,389421963
5402,544588.nif,72394,389514409
5403,544644.nif,72394,389586803
5404,544662.nif,72394,389659197
5405,526272.nif,107647,389731591
5406,544642.nif,107647,389839238
5407,544660.nif,107647,389946885
5408,526262.nif,39891,390054532
5409,544645.nif,39891,390094423
5410,544663.nif,39891,390134314
5411,526264.nif,49955,390174205
5412,544646.nif,49955,390224160
5413,544664.nif,49955,390274115
5414,526269.nif,21367,390324070
5415,544647.nif,21367,390345437
5416,544665.nif,21367,390366804
5417,526261.nif,46811,390388171
5418,544648.nif,46811,390434982
5419,544666.nif,46811,390481793
5420,500448.nif,53019,390528604
5421,500460.nif,53471,390581623
5422,500457.nif,72893,390635094
5423,500461.nif,42655,390707987
5424,500463.nif,33495,390750642
5425,500464.nif,79819,390784137
5426,500467.nif,51235,390863956
5427,500454.nif,22179,390915191
5428,500452.nif,35589,390937370
5429,500458.nif,13523,390972959
5430,500462.nif,41683,390986482
5431,592036.nif,45947,391028165
5432,592035.nif,93967,391074112
5433,592255.nif,52411,391168079
5434,592042.nif,29249,391220490
5435,592040.nif,25765,391249739
5436,592039.nif,41435,391275504
5437,592038.nif,27583,391316939
5438,592037.nif,39459,391344522
5439,592034.nif,20451,391383981
5440,592254.nif,31579,391404432
5441,592045.nif,8323,391436011
5442,592041.nif,30995,391444334
5443,464246.nif,29350,391475329
5444,464247.nif,29350,391504679
5445,464248.nif,30986,391534029
5446,464253.nif,34158,391565015
5447,464254.nif,18850,391599173
5448,464255.nif,18810,391618023
5449,464256.nif,96422,391636833
5450,464257.nif,96422,391733255
5451,464258.nif,19594,391829677
5452,464251.nif,7734,391849271
5453,464250.nif,8146,391857005
5454,464252.nif,29802,391865151
5455,472497.nif,3624,391894953
5456,472498.nif,3176,391898577
5457,472504.nif,3880,391901753
5458,472509.nif,3788,391905633
5459,472499.nif,3698,391909421
5460,472505.nif,2522,391913119
5461,472506.nif,2972,391915641
5462,472507.nif,3370,391918613
5463,472508.nif,3266,391921983
5464,472502.nif,2650,391925249
5465,472503.nif,3328,391927899
5466,472500.nif,3698,391931227
5467,472501.nif,2750,391934925
5468,472510.nif,2728,391937675
5469,417141.nif,16336,391940403
5470,417134.nif,19376,391956739
5471,417138.nif,19933,391976115
5472,34244.nif,10174,391996048
5473,34245.nif,17626,392006222
5474,34246.nif,16914,392023848
5475,34247.nif,26518,392040762
5476,34248.nif,12054,392067280
5477,34249.nif,11238,392079334
5478,34250.nif,12994,392090572
5479,34251.nif,4762,392103566
5480,34252.nif,3414,392108328
5481,34253.nif,3414,392111742
5482,34254.nif,9346,392115156
5483,35439.nif,18266,392124502
5484,29223.nif,13502,392142768
5485,35437.nif,14478,392156270
5486,35438.nif,15942,392170748
5487,47662.nif,17186,392186690
5488,35664.nif,29318,392203876
5489,417142.nif,31250,392233194
5490,32163.nif,43177,392264444
5491,417136.nif,21266,392307621
5492,34221.nif,23778,392328887
5493,417137.nif,19198,392352665
5494,417140.nif,20986,392371863
5495,27189.nif,24613,392392849
5496,417133.nif,54463,392417462
5497,417149.nif,57207,392471925
5498,295502.nif,15113,392529132
5499,417158.nif,19543,392544245
5500,19716.nif,35398,392563788
5501,417131.nif,50323,392599186
5502,35665.nif,6702,392649509
5503,417143.nif,6936,392656211
5504,35322.nif,19585,392663147
5505,328870.nif,3609,392682732
5506,328869.nif,2321,392686341
5507,328871.nif,1803,392688662
5508,546613.nif,51708,392690465
5509,546614.nif,55956,392742173
5510,546617.nif,121156,392798129
5511,546618.nif,74332,392919285
5512,546615.nif,37524,392993617
5513,546616.nif,36044,393031141
5514,546623.nif,151092,393067185
5515,546624.nif,158564,393218277
5516,546622.nif,36245,393376841
5517,546620.nif,157076,393413086
5518,546619.nif,11124,393570162
5519,546621.nif,78413,393581286
5520,472334.nif,7542,393659699
5521,472331.nif,7378,393667241
5522,472332.nif,6638,393674619
5523,472329.nif,6726,393681257
5524,472330.nif,6918,393687983
5525,472325.nif,5984,393694901
5526,472326.nif,6326,393700885
5527,472328.nif,12500,393707211
5528,472324.nif,5728,393719711
5529,472333.nif,5618,393725439
5530,472327.nif,6780,393731057
5531,472375.nif,2914,393737837
5532,472376.nif,2658,393740751
5533,472377.nif,2414,393743409
5534,472378.nif,2526,393745823
5535,472383.nif,2778,393748349
5536,472380.nif,1468,393751127
5537,472379.nif,2362,393752595
5538,472381.nif,2522,393754957
5539,472382.nif,2654,393757479
5540,472384.nif,1428,393760133
5541,472385.nif,1672,393761561
5542,34384.nif,32039,393763233
5543,2401.nif,32023,393795272
5544,34393.nif,23097,393827295
5545,34397.nif,24141,393850392
5546,17068.nif,22941,393874533
5547,17069.nif,24057,393897474
5548,17070.nif,32559,393921531
5549,35148.nif,33997,393954090
5550,35151.nif,26177,393988087
5551,35192.nif,26433,394014264
5552,35443.nif,28349,394040697
5553,35501.nif,41945,394069046
5554,17071.nif,39205,394110991
5555,2225.nif,23700,394150196
5556,6603.nif,11145,394173896
5557,35535.nif,31357,394185041
5558,27954.nif,4902,394216398
5559,19179.nif,5770,394221300
5560,27586.nif,5350,394227070
5561,211.nif,4638,394232420
5562,212.nif,4600,394237058
5563,247.nif,4936,394241658
5564,24869.nif,4242,394246594
5565,24870.nif,4842,394250836
5566,27553.nif,5626,394255678
5567,28285.nif,5174,394261304
5568,27956.nif,3060,394266478
5569,28405.nif,3510,394269538
5570,34726.nif,3886,394273048
5571,334336.nif,40301,394276934
5572,334402.nif,37225,394317235
5573,334403.nif,67521,394354460
5574,334405.nif,45297,394421981
5575,334407.nif,42559,394467278
5576,334408.nif,34793,394509837
5577,334409.nif,43791,394544630
5578,334412.nif,81989,394588421
5579,334415.nif,63157,394670410
5580,334416.nif,68529,394733567
5581,334417.nif,36309,394802096
5582,334420.nif,60785,394838405
5583,334421.nif,12101,394899190
5584,336225.nif,53213,394911291
5585,22170.nif,26806,394964504
5586,22988.nif,25435,394991310
5587,23225.nif,35739,395016745
5588,23263.nif,17487,395052484
5589,23588.nif,22923,395069971
5590,23892.nif,43881,395092894
5591,24419.nif,51006,395136775
5592,24844.nif,21283,395187781
5593,24931.nif,18591,395209064
