name,size,sha256,version,parse_status,num_blocks,num_meshes,total_vertices,total_triangles,max_uv_sets,skinned_meshes,max_bones,num_materials,materials,num_textures,textures,keyframe_controllers,num_text_keys,text_keys,ark_anim_variant,num_lights,particle_systems,texture_effects,morph_blocks,cameras,block_histogram
15021.nif,20794,5d655979b9847c1aee9d85ad28ec29d3df05b57781633b9d53636c548776f340,10.1.0.0,PASS,158,0,0,0,0,0,0,0,,0,,50,2,morph:left;morph:right,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
528994.nif,11051,27e215f909be8a600b7828af7792586ba6d9cb81df235aebd8bf4599002e433a,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
462356.nif,48547,c0c1b5e2bb0faea0e013f1d7f8044baca99269bc9f366c211621c7bf17058bd7,10.1.0.0,PASS,151,0,0,0,0,0,0,0,,0,,48,2,morph:left;morph:right,G3B,0,0,0,0,0,"{""NiNode"":50,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":48,""NiKeyframeData"":48,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
462359.nif,97704,4d6ecf374cb9a383991b6c93064130dafa62b0850abcb9cec53eeafa6ac54ea4,10.1.0.0,PASS,152,0,0,0,0,0,0,0,,0,,48,2,morph:left;morph:right,G3B,0,0,0,0,0,"{""NiNode"":51,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":48,""NiKeyframeData"":48,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
406132.nif,149327,b1730f972b35ce322e404c146012e533e1472cb50ff0a65e07c5cf54af6d0e09,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
388287.nif,177031,ec04ec907893bb006431513f5243593889dc435fc9d5a0504ad220e833e843dd,10.1.0.0,PASS,161,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":57,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
504865.nif,79845,71618ad26d41af49b47fd2cb050866f79ec1c2215520cffe354b2b98d841f624,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,2,morph:left;morph:right,G3B,0,0,0,0,0,"{""NiNode"":52,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
36277.nif,9322,aa4c56321948f9497711fd31a0cd602405e39a919530d5bce2acf0a1aad456c6,10.1.0.0,PASS,79,0,0,0,0,0,0,0,,0,,16,0,,G3B,0,0,0,0,0,"{""NiNode"":44,""NiArkAnimationExtraData"":1,""NiKeyframeController"":16,""NiKeyframeData"":16,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1}"
15529.nif,60762,f65982de135e75bbc39c7154dd10017c99877620933c35b431e45f4c3e3717ef,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,V10_BASE_0B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50}"
16015.nif,31156,fd0db5732ed97dcb9be970c41e057f2a0555d219776cc71e7849e601556f07ce,10.1.0.0,PASS,163,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":59,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
16016.nif,40717,e6ca9457d1f58b2253ebf3c2ccce8d50bab108dffdb455607c20794559179a5b,10.1.0.0,PASS,164,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":60,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
49647.nif,24914,358a0eda7176fef411f9c2e7547ad42161b3f1cad144103223fde9c9d4cd4889,10.1.0.0,PASS,163,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":59,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
16249.nif,17973,adf54e24877b7ce9195180f86973ccf31f4898a672fe6e5390a829b8c8239b39,10.1.0.0,PASS,164,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":60,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
49294.nif,24366,a9f786c4e71fed1cade1308a5e854788353797c7a85547d45eb70d606a161c5c,10.1.0.0,PASS,163,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":59,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
16250.nif,37760,c7c17187941619ad1553d81acc632a7dee6518f2cb65427d2f046902c08ee355,10.1.0.0,PASS,163,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":59,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354972.nif,44757,e7a1b57e4792274fc8a64f14aaccc7c019b749e9f81177f02a7611d5f975c177,10.1.0.0,PASS,164,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":60,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
493187.nif,57052,2fb10a05238b1ff9020a447ea7a3ec8ba3041d8ccf3afb105c04a02c2e681a0d,10.1.0.0,PASS,163,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":59,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
15744.nif,24348,855ecb764eafc087a3a5b962217b6af53d7b8b2a3c820f65f5b996cc294044b4,10.1.0.0,PASS,163,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":59,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354966.nif,62155,04ab109cd86c023e859830f274c6df66de2c32132561d231291d5572c6e1f204,10.1.0.0,PASS,158,0,0,0,0,0,0,0,,0,,50,2,sound:hit_01;sound:hit_02,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354967.nif,35379,52795910d1fb7e4ef93bd854d4d5c5390a048b299952ec2665ecce1b4c2cfcad,10.1.0.0,PASS,158,0,0,0,0,0,0,0,,0,,50,2,sound:hit_02;sound:hit_01,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354968.nif,52659,b58de25358a65788e4ccb6ce0be3187f8fb43cee3278f7531908799e84319689,10.1.0.0,PASS,158,0,0,0,0,0,0,0,,0,,50,2,sound:hit_02;sound:hit_01,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354969.nif,43487,19c9a3f96e2889b0fa63f2083a704123023fce58af1c1e9ebc001772d5eb10bf,10.1.0.0,PASS,158,0,0,0,0,0,0,0,,0,,50,2,sound:hit_02;sound:hit_03,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354970.nif,37779,8c634fbe17f396ce97ea626e419317cda2fb177b2f06d46d154c74ca3a035436,10.1.0.0,PASS,158,0,0,0,0,0,0,0,,0,,50,2,sound:hit_01;sound:hit_03,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
170772.nif,25255,133facaf32806fee8760b158f7c302c5d3d06c966e920f2219b67bcebdccfb9c,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
170773.nif,24887,0a1724d5323e4cfa2ae8973fa1ee8d415af12d768e537ab8146087b8d0cf6e85,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354971.nif,25307,0c43d670a5ef1f5c4a43b0484eaa57f5ae11ff63f5b185082470397fa9976647,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
170776.nif,30402,6ab291eafdd9362df8437cef0bbb0ffb056111378d1026843cb6a7b04c9bbc21,10.1.0.0,PASS,158,0,0,0,0,0,0,0,,0,,50,2,morph:left;morph:right,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
15534.nif,34931,3044f25cf4194e9c31e725906ac35b7327c940640b318236c568c9bf218886ad,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
13692.nif,17005,146a2012b9d9c601411b33fbee3b4921de8a75d7fff30737332331922efec6ed,10.1.0.0,PASS,161,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":57,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
15552.nif,18120,7ba8f23eecd328323c792411c02062c20dda810e632a778c4d28b1835bc8b2d8,10.1.0.0,PASS,162,0,0,0,0,0,0,0,,0,,50,1,start_usetool: effect_01,G3B,0,0,0,0,0,"{""NiNode"":57,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
21573.nif,29446,33e2a27c9610d28fec2a4b0261eef3fdf6dd738812d35f12cb19f8630a15376e,10.1.0.0,PASS,158,0,0,0,0,0,0,0,,0,,50,2,morph:left;morph:right,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
15528.nif,44003,f9caaabeff8f3db86f99be4aabcb22798887e86b6983d77adb31662d1e1ccaf2,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
44604.nif,14863,f265ced96f80051953c25fc0f8e0ffe382fe9db7bcab49feb4cd20892c198fc1,10.1.0.0,PASS,161,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":57,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
486512.nif,16732,589a768d841f85c545a932f138972e3cdf2793495e2207d1b26346268ee6d0a3,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,2,morph: left;morph: right,G3B,0,0,0,0,0,"{""NiNode"":52,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
16014.nif,15494,ff0136dc5fe58aa3a77419dc7eb9ea157f72fb9625ee23bedb0d2881044edde4,10.1.0.0,PASS,162,0,0,0,0,0,0,0,,0,,50,1,start_usetool: effect_01,G3B,0,0,0,0,0,"{""NiNode"":57,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
486514.nif,23943,736552e2ef63e362d37100904940e95f4847dec507eba9be4aad1a0210b99ee9,10.1.0.0,PASS,159,0,0,0,0,0,0,0,,0,,50,3,start_usetool: effect_01;morph: left;morph: right,G3B,0,0,0,0,0,"{""NiNode"":54,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
486513.nif,19117,dfab6e738c6a15025ae6fe322be3d41a03e64b0858afebd67ce8b5c174e4dc42,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,3,morph: left;start_usetool: effect_01;morph: right,G3B,0,0,0,0,0,"{""NiNode"":52,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
16012.nif,22407,f23a2d8de608b2b19305f5566409f789f41108366f89745db803df2cc27562a8,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
494682.nif,18755,01ed14f1278aad92e55eb04e0a66730707be2e0604f8aadfb7df07f8a86b46ed,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
494683.nif,19795,02fd275ee95adad70358c8f96f19055ad8d7abfc90458894ceaf67230ca9ec68,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
486511.nif,16732,665db782e7af30bd689d7b58122078aba70fbcc33cf744ad4b065776179f3572,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,2,morph: left;morph: right,G3B,0,0,0,0,0,"{""NiNode"":52,""NiArkAnimationExtraData"":1,""NiTextKeyExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354973.nif,11051,0ee01e1b3f73d7c23d9cebe51a77d3f3c269ac85bbc0a18bc2ae484c98978ed2,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354974.nif,11051,c17c2acca98b8e9074f15edaa31e7dd0eb9d487580d4eaaca0e0a94d63a6e9c4,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354975.nif,11051,e9e7a70ddf38e92b4397da410384fef38758ada24ad4a3a124242d2566fd31ac,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354976.nif,11051,3f6a8d711e1af1559c81a9ff75bf13ff2478a0bc509ff498cda43111e08f96f9,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
354977.nif,11051,65d0cb7a1fe743765a3c0c88a4bf17740e12fae27e2ac692f7028955aaaea5f7,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
22863.nif,136694,bbf82f166db1354a3ae7174b8c0a0bfd090f28ce96004ddda2f64b0ee7cc4fec,10.1.0.0,PASS,156,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":52,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
205776.nif,50318,ac523e66b0e9693f6dfa741d2ac5918244cb14be0a16e5fedfe51d322e152368,10.1.0.0,PASS,156,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":52,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
29268.nif,51875,5879feede791e3800b0cda6fcc1338e84678ae1e0a6f2c7a4aa96f9f3ec452d9,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
36276.nif,720,f735dd424f10e118a69f0e9cad9b587b44be167c0230c0c30f80146115079744,10.1.0.0,PASS,7,0,0,0,0,0,0,0,,0,,0,0,,G3B,0,0,0,0,0,"{""NiNode"":3,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
205778.nif,114225,708ba75fb611016ecd8b9f0c0bbcceda63c471f13ec1a2bd48357bad9dede8b4,10.1.0.0,PASS,159,0,0,0,0,0,0,0,,0,,51,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":51,""NiKeyframeData"":51,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
205780.nif,76923,29cb09254ce5d33b05e56f4ebbba0a03e4ce8b9c7996d95a3564bbf9e163efc2,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
208659.nif,90426,f39a50ca8c8d4f241eba368342fecc0284f4e1f2b3e77145cf86a39d7b865903,10.1.0.0,PASS,156,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":52,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
205782.nif,73167,53b40780284e9dd671edb7b57b0acbad7a71f588520c30a586dea0e83284ed89,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
205783.nif,81039,bf414631572eb564c439e07cd1efaccfc3f85963c69a2b82d976ca78cda2a5a3,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
493478.nif,91008,668d36e5ae8aa5cbf5b701f85a439310a5a2d11b381db25b552f72c054ea62b7,10.1.0.0,PASS,286,0,0,0,0,0,0,0,,0,,73,0,,G3B,0,0,0,0,0,"{""NiNode"":136,""NiArkAnimationExtraData"":1,""NiKeyframeController"":73,""NiKeyframeData"":73,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
39276.nif,88187,cf1b29b9a4acddbef39f9ea607eb5ec322307cb1c7db9cfb853a852c0103027d,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
208666.nif,56095,147af28d5b0dca9df06f7ed4469eeb27c3b34e809acc67afac5685f0b64fb102,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
207722.nif,133870,567588ae6c13d8cf5b5e27f697646cba6770bc6169d192120dadfb2398d7cacc,10.1.0.0,PASS,156,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":52,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
202497.nif,52659,cedbd84cd846d666e9a642f2e574d8032920ec27533c6c190fd96d0bf6aa8a1c,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
205787.nif,69475,5863c45828f6b4d0190a0cc6e8048639e1cd64f24c31f059909cd7e94c4470b4,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
207717.nif,81963,1de8727664fc86415102a1eedbc7946e17504ee64964706b334ec7c7fdf89f97,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
46108.nif,720,21c3fbf5fcbdc921be48636c081675f45ca7ec75ae7c8a8e258861491c7b79a5,10.1.0.0,PASS,7,0,0,0,0,0,0,0,,0,,0,0,,G3B,0,0,0,0,0,"{""NiNode"":3,""NiArkAnimationExtraData"":1,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
205789.nif,135503,07f71a924ea256a169345eb9d3349eaaef1dbea20950948cb48f6f3c4be30e6d,10.1.0.0,PASS,157,0,0,0,0,0,0,0,,0,,50,0,,G3B,0,0,0,0,0,"{""NiNode"":53,""NiArkAnimationExtraData"":1,""NiKeyframeController"":50,""NiKeyframeData"":50,""NiArkImporterExtraData"":1,""NiArkTextureExtraData"":1,""NiArkViewportInfoExtraData"":1}"
