writer_va,function_va,instruction,source_register_value,receiver_provenance,classification
0x008ACFF3,0x008ACFB0,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008AD130,0x008AD0F0,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008AE710,0x008AE600,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008AEDF4,0x008AE600,"mov dword ptr [esp + 0x30], ebp",ebp,stack slot (esp+0x30),REJECTED_ALIAS
0x008AEE8B,0x008AEE30,"mov dword ptr [esp + 0x30], ebp",ebp,stack slot (esp+0x30),REJECTED_ALIAS
0x008B0041,0x008AFAB0,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008B0FB6,0x008B0F50,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008B198D,0x008B12D0,"mov dword ptr [esp + 0x30], edi",edi,stack slot (esp+0x30),REJECTED_ALIAS
0x008B1ED3,0x008B1E20,"mov byte ptr [esi + 0x30], dl",dl,unknown,POSSIBLE_ALIAS
0x008B1F7C,0x008B1F20,"mov byte ptr [esi + 0x30], dl",dl,unknown,POSSIBLE_ALIAS
0x008B23B2,0x008B2350,"mov byte ptr [esi + 0x30], dl",dl,stack,REJECTED_ALIAS
0x008B31E6,0x008B3180,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008B341B,0x008B33D0,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008B4413,0x008B4360,"mov byte ptr [esi + 0x30], dl",dl,unknown,POSSIBLE_ALIAS
0x008B44AC,0x008B4450,"mov byte ptr [esi + 0x30], dl",dl,unknown,POSSIBLE_ALIAS
0x008B48A2,0x008B4840,"mov byte ptr [esi + 0x30], dl",dl,stack,REJECTED_ALIAS
0x008B4A82,0x008B48E0,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008B52A0,0x008B5220,"mov dword ptr [esp + 0x30], edi",edi,stack slot (esp+0x30),REJECTED_ALIAS
0x008B52F5,0x008B5220,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008B547A,0x008B5390,"mov dword ptr [esp + 0x30], edx",edx,stack slot (esp+0x30),REJECTED_ALIAS
0x008B7450,0x008B73D0,"mov dword ptr [esp + 0x30], 0",0,stack slot (esp+0x30),REJECTED_ALIAS
0x008B77C1,0x008B7770,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008B83D0,0x008B8350,"mov dword ptr [esp + 0x30], 0",0,stack slot (esp+0x30),REJECTED_ALIAS
0x008B91AD,0x008B9140,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008B91B9,0x008B9140,"mov dword ptr [esp + 0x30], ecx",ecx,stack slot (esp+0x30),REJECTED_ALIAS
0x008B9384,0x008B9330,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008B9995,0x008B9910,"mov dword ptr [eax + 0x30], edx",edx,"other-class this (vtable 0x00A7B078, .?AVSoundScapeSpotInit@@)",REJECTED_ALIAS
0x008B9B7E,0x008B9AD0,"mov byte ptr [esi + 0x30], al",al,"other-class this (vtable 0x00A940E8, .?AVSound3DInit@@)",REJECTED_ALIAS
0x008B9C90,0x008B9C30,"mov byte ptr [esi + 0x30], al",al,"other-class this (vtable 0x00A940F0, .?AVSound2DInit@@)",REJECTED_ALIAS
0x008B9D80,0x008B9D20,"mov byte ptr [esi + 0x30], al",al,"other-class this (vtable 0x00A940F8, .?AVSoundAreaInit@@)",REJECTED_ALIAS
0x008BB912,0x008BB8B0,"mov dword ptr [esi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008BB931,0x008BB8B0,"mov dword ptr [esi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008BBCA2,0x008BBAA0,"mov dword ptr [esi + 0x30], ebx",ebx,stack object,REJECTED_ALIAS
0x008BC586,0x008BC560,"mov dword ptr [esi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008BC5F6,0x008BC5D0,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008BC625,0x008BC5D0,"mov dword ptr [esi + 0x30], 0",0,unknown,POSSIBLE_ALIAS
0x008BCA83,0x008BCA10,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008BCD95,0x008BCD00,"mov dword ptr [esi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008BDF56,0x008BDEE0,"mov dword ptr [esi + 0x30], 0xa942e4",0xa942e4,"other-class this (vtable 0x00A94334, .?AVArkWMALoader@Audio@@)",REJECTED_ALIAS
0x008BE133,0x008BE120,"mov dword ptr [esi + 0x30], 0xa942e4",0xa942e4,"other-class this (vtable 0x00A94334, .?AVArkWMALoader@Audio@@)",REJECTED_ALIAS
0x008BE4E6,0x008BE4A0,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008BE51D,0x008BE4A0,"mov dword ptr [edi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008BE589,0x008BE4A0,"mov dword ptr [edi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008BE5F6,0x008BE5E0,"mov dword ptr [eax + 0x30], ecx",ecx,"other-class this (vtable 0x00A94374, .?AVArkWaveLoader@Audio@@)",REJECTED_ALIAS
0x008BF186,0x008BF130,"mov byte ptr [esp + 0x30], 1",1,stack slot (esp+0x30),REJECTED_ALIAS
0x008BF6AE,0x008BF590,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008BF72C,0x008BF590,"mov dword ptr [esp + 0x30], edi",edi,stack slot (esp+0x30),REJECTED_ALIAS
0x008C227A,0x008C2220,"mov byte ptr [esp + 0x30], 1",1,stack slot (esp+0x30),REJECTED_ALIAS
0x008C230A,0x008C22B0,"mov byte ptr [esp + 0x30], 1",1,stack slot (esp+0x30),REJECTED_ALIAS
0x008C239A,0x008C2340,"mov byte ptr [esp + 0x30], 1",1,stack slot (esp+0x30),REJECTED_ALIAS
0x008C25D1,0x008C24D0,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008C25FC,0x008C24D0,"mov dword ptr [esp + 0x30], 0x24",0x24,stack slot (esp+0x30),REJECTED_ALIAS
0x008C525A,0x008C5200,"mov dword ptr [esp + 0x30], edx",edx,stack slot (esp+0x30),REJECTED_ALIAS
0x008C53F6,0x008C53F0,"mov dword ptr [ecx + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x008C56FB,0x008C5690,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008C594F,0x008C5930,"mov dword ptr [edi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008C5A50,0x008C5A10,"mov dword ptr [esi + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x008C6405,0x008C63A0,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008C684D,0x008C6760,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008C723E,0x008C7210,"mov dword ptr [esp + 0x30], 0",0,stack slot (esp+0x30),REJECTED_ALIAS
0x008C727F,0x008C7210,"mov byte ptr [esp + 0x30], 4",4,stack slot (esp+0x30),REJECTED_ALIAS
0x008C728E,0x008C7210,"mov byte ptr [esp + 0x30], 5",5,stack slot (esp+0x30),REJECTED_ALIAS
0x008C72AA,0x008C7210,"mov byte ptr [esp + 0x30], 6",6,stack slot (esp+0x30),REJECTED_ALIAS
0x008C72B6,0x008C7210,"mov byte ptr [esp + 0x30], 7",7,stack slot (esp+0x30),REJECTED_ALIAS
0x008C77B8,0x008C7700,"mov dword ptr [esp + 0x30], edx",edx,stack slot (esp+0x30),REJECTED_ALIAS
0x008C77E5,0x008C7700,"mov dword ptr [esp + 0x30], edx",edx,stack slot (esp+0x30),REJECTED_ALIAS
0x008C7D68,0x008C7CC0,"mov byte ptr [esp + 0x30], cl",cl,stack slot (esp+0x30),REJECTED_ALIAS
0x008C891A,0x008C88A0,"mov dword ptr [ecx + 0x30], 0xfffffff",0xfffffff,unknown,POSSIBLE_ALIAS
0x008C8A1A,0x008C89A0,"mov dword ptr [ecx + 0x30], 0xfffffff",0xfffffff,unknown,POSSIBLE_ALIAS
0x008C93E3,0x008C9360,"mov dword ptr [esi + 0x30], edi",edi,unknown,POSSIBLE_ALIAS
0x008C9765,0x008C9620,"add dword ptr [ebp + 0x30], -4",-4,unknown (ebp repurposed),POSSIBLE_ALIAS
0x008C993A,0x008C9910,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008C9BAA,0x008C9B00,"mov dword ptr [esp + 0x30], ecx",ecx,stack slot (esp+0x30),REJECTED_ALIAS
0x008CA273,0x008CA270,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008CCDD7,0x008CCD70,"mov dword ptr [esp + 0x30], ecx",ecx,stack slot (esp+0x30),REJECTED_ALIAS
0x008CCE97,0x008CCE30,"mov dword ptr [esp + 0x30], ecx",ecx,stack slot (esp+0x30),REJECTED_ALIAS
0x008CCFBE,0x008CCF70,"mov dword ptr [eax + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x008CEA21,0x008CE750,"mov dword ptr [esi + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x008CEFFC,0x008CEF50,"mov dword ptr [esp + 0x30], esi",esi,stack slot (esp+0x30),REJECTED_ALIAS
0x008CF1E5,0x008CF1B0,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008CF1EE,0x008CF1B0,"add dword ptr [esi + 0x30], ecx",ecx,unknown,POSSIBLE_ALIAS
0x008CF1F7,0x008CF1B0,"mov dword ptr [esi + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x008CF4F5,0x008CF4B0,"mov dword ptr [esi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008CF570,0x008CF500,"add dword ptr [esi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008CF6B4,0x008CF640,"mov dword ptr [esi + 0x30], ebx",ebx,"other-class this (vtable 0x00A94814, .?AVFileStream@Audio@@)",REJECTED_ALIAS
0x008CFC60,0x008CFBE0,"mov dword ptr [esp + 0x30], 0",0,stack slot (esp+0x30),REJECTED_ALIAS
0x008D22AA,0x008D1DE0,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008D23F8,0x008D2350,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008D2443,0x008D2350,"mov byte ptr [esp + 0x30], al",al,stack slot (esp+0x30),REJECTED_ALIAS
0x008D2464,0x008D2350,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008D25FA,0x008D2350,"mov byte ptr [esp + 0x30], al",al,stack slot (esp+0x30),REJECTED_ALIAS
0x008D26AC,0x008D2630,"mov dword ptr [esp + 0x30], 0",0,stack slot (esp+0x30),REJECTED_ALIAS
0x008D3384,0x008D3320,"mov dword ptr [esi + 0x30], edi",edi,"other-class this (vtable 0x00A948C8, .?AVMacro@@)",REJECTED_ALIAS
0x008D4179,0x008D40E0,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008D5BBD,0x008D5B10,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008D5D54,0x008D5B10,"mov dword ptr [esp + 0x30], ebp",ebp,stack slot (esp+0x30),REJECTED_ALIAS
0x008D5E3A,0x008D5B10,"mov dword ptr [esp + 0x30], ecx",ecx,stack slot (esp+0x30),REJECTED_ALIAS
0x008D6765,0x008D6710,"mov dword ptr [esp + 0x30], esi",esi,stack slot (esp+0x30),REJECTED_ALIAS
0x008D6FD4,0x008D6F60,"mov dword ptr [edx + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008D709E,0x008D7080,"mov dword ptr [edx + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008D81A6,0x008D8140,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008D866A,0x008D8600,"mov dword ptr [esp + 0x30], edx",edx,stack slot (esp+0x30),REJECTED_ALIAS
0x008DA4E4,0x008DA370,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008DA562,0x008DA540,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008DA6E1,0x008DA590,"mov dword ptr [esp + 0x30], ecx",ecx,stack slot (esp+0x30),REJECTED_ALIAS
0x008DA7FE,0x008DA590,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008DA90B,0x008DA890,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008DA91E,0x008DA890,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008DAFEF,0x008DAF10,"mov byte ptr [esp + 0x30], 2",2,stack slot (esp+0x30),REJECTED_ALIAS
0x008DB37E,0x008DB310,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008DB9A4,0x008DB7C0,"mov dword ptr [esp + 0x30], 0x14",0x14,stack slot (esp+0x30),REJECTED_ALIAS
0x008DB9FC,0x008DB9D0,"mov dword ptr [esp + 0x30], 0x13",0x13,stack slot (esp+0x30),REJECTED_ALIAS
0x008DBA4C,0x008DB9D0,"mov dword ptr [esp + 0x30], 0x14",0x14,stack slot (esp+0x30),REJECTED_ALIAS
0x008DC506,0x008DC470,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008DDFC5,0x008DDF90,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008DE01A,0x008DDF90,"mov byte ptr [esp + 0x30], bl",bl,stack slot (esp+0x30),REJECTED_ALIAS
0x008DE049,0x008DDF90,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008DE090,0x008DDF90,"mov dword ptr [esp + 0x30], 2",2,stack slot (esp+0x30),REJECTED_ALIAS
0x008DE0BD,0x008DDF90,"mov byte ptr [esp + 0x30], bl",bl,stack slot (esp+0x30),REJECTED_ALIAS
0x008DE121,0x008DDF90,"mov byte ptr [esp + 0x30], bl",bl,stack slot (esp+0x30),REJECTED_ALIAS
0x008DE318,0x008DE160,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008DEAEB,0x008DEA90,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008DFB2C,0x008DFAE0,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008DFDFA,0x008DFD70,"mov dword ptr [esp + 0x30], esi",esi,stack slot (esp+0x30),REJECTED_ALIAS
0x008E03A6,0x008E03A0,"mov dword ptr [ecx + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x008E0F96,0x008E0F30,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008E19FA,0x008E18E0,"mov dword ptr [esp + 0x30], edx",edx,stack slot (esp+0x30),REJECTED_ALIAS
0x008E2075,0x008E1F60,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008E2755,0x008E2720,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008E2761,0x008E2720,"mov dword ptr [esp + 0x30], edx",edx,stack slot (esp+0x30),REJECTED_ALIAS
0x008E28AA,0x008E2860,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008E2C4F,0x008E2BA0,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008E2E4D,0x008E2DC0,"mov dword ptr [esi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008E2F55,0x008E2EC0,"mov byte ptr [esp + 0x30], 7",7,stack slot (esp+0x30),REJECTED_ALIAS
0x008E3029,0x008E2F80,"mov byte ptr [esp + 0x30], 7",7,stack slot (esp+0x30),REJECTED_ALIAS
0x008E3228,0x008E3180,"mov byte ptr [esp + 0x30], 7",7,stack slot (esp+0x30),REJECTED_ALIAS
0x008E35A7,0x008E3590,"mov dword ptr [esi + 0x30], 0",0,unknown,POSSIBLE_ALIAS
0x008E38D7,0x008E37D0,"mov dword ptr [esp + 0x30], edx",edx,stack slot (esp+0x30),REJECTED_ALIAS
0x008E3CDA,0x008E3CB0,"mov dword ptr [esi + 0x30], 0",0,unknown,POSSIBLE_ALIAS
0x008E3F2A,0x008E3E20,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008E4307,0x008E42B0,"mov dword ptr [esp + 0x30], edi",edi,stack slot (esp+0x30),REJECTED_ALIAS
0x008E4327,0x008E42B0,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008E4C32,0x008E4BE0,"mov dword ptr [esi + 0x30], ebx",ebx,"other-class this (vtable 0x00A94D94, .?AVArkUIObjectItem@@)",REJECTED_ALIAS
0x008E4D19,0x008E4CD0,"mov dword ptr [esp + 0x30], 4",4,stack slot (esp+0x30),REJECTED_ALIAS
0x008E4F66,0x008E4EE0,"mov dword ptr [esp + 0x30], esi",esi,stack slot (esp+0x30),REJECTED_ALIAS
0x008E55EB,0x008E5050,"mov dword ptr [esp + 0x30], ecx",ecx,stack slot (esp+0x30),REJECTED_ALIAS
0x008E56A1,0x008E5050,"mov dword ptr [esp + 0x30], ecx",ecx,stack slot (esp+0x30),REJECTED_ALIAS
0x008E5D8F,0x008E5D30,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008E5E45,0x008E5E30,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008E66AC,0x008E6550,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008E6767,0x008E6720,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008E67D7,0x008E6790,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008E6845,0x008E6800,"mov dword ptr [esi + 0x30], ecx",ecx,unknown,POSSIBLE_ALIAS
0x008E68EB,0x008E68A0,"mov dword ptr [esi + 0x30], 0",0,unknown,POSSIBLE_ALIAS
0x008E6994,0x008E6940,"mov dword ptr [edi + 0x30], ebp",ebp,unknown,POSSIBLE_ALIAS
0x008E6D1E,0x008E6940,"mov dword ptr [esp + 0x30], edx",edx,stack slot (esp+0x30),REJECTED_ALIAS
0x008E90DB,0x008E9030,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008E9336,0x008E9290,"mov byte ptr [esi + 0x30], bl",bl,unknown,POSSIBLE_ALIAS
0x008EA356,0x008EA310,"mov dword ptr [esp + 0x30], 1",1,stack slot (esp+0x30),REJECTED_ALIAS
0x008EA3B7,0x008EA310,"mov byte ptr [esp + 0x30], bl",bl,stack slot (esp+0x30),REJECTED_ALIAS
0x008EB1F6,0x008EB170,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008EB4B1,0x008EB400,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008EB532,0x008EB400,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008EB5A2,0x008EB400,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008EB62C,0x008EB400,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008EB6CA,0x008EB400,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008EB7BB,0x008EB400,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008EB906,0x008EB400,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008EBB12,0x008EBA80,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008ECE8A,0x008ECE30,"mov byte ptr [esp + 0x30], 1",1,stack slot (esp+0x30),REJECTED_ALIAS
0x008EDB62,0x008EDB20,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008EE3D9,0x008EE390,"mov dword ptr [esp + 0x30], ebp",ebp,stack slot (esp+0x30),REJECTED_ALIAS
0x008EE664,0x008EE5D0,"mov dword ptr [esp + 0x30], edi",edi,stack slot (esp+0x30),REJECTED_ALIAS
0x008EE7BD,0x008EE6B0,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008EE849,0x008EE7F0,"mov dword ptr [esp + 0x30], esi",esi,stack slot (esp+0x30),REJECTED_ALIAS
0x008EFEA8,0x008EFE40,"mov word ptr [esp + 0x30], ax",ax,stack slot (esp+0x30),REJECTED_ALIAS
0x008F041F,0x008F03D0,"mov byte ptr [esp + 0x30], 1",1,stack slot (esp+0x30),REJECTED_ALIAS
0x008F157E,0x008F14E0,"mov dword ptr [esp + 0x30], edi",edi,stack slot (esp+0x30),REJECTED_ALIAS
0x008F1BC9,0x008F1B80,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008F2389,0x008F2230,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008F2C1A,0x008F2A30,"mov dword ptr [esp + 0x30], esp",esp,stack slot (esp+0x30),REJECTED_ALIAS
0x008F2CD6,0x008F2C70,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008F2FA4,0x008F2EE0,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008F2FFA,0x008F2EE0,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008F3934,0x008F3830,"mov byte ptr [esp + 0x30], 5",5,stack slot (esp+0x30),REJECTED_ALIAS
0x008F6484,0x008F62E0,"mov dword ptr [esp + 0x30], eax",eax,stack slot (esp+0x30),REJECTED_ALIAS
0x008F71D6,0x008F6F00,"mov dword ptr [esi + 0x30], 0",0,unknown,POSSIBLE_ALIAS
0x008F7DA8,0x008F7D40,"mov byte ptr [edi + 0x30], dl",dl,unknown,POSSIBLE_ALIAS
0x008F7F1D,0x008F7E60,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008F7FBC,0x008F7F60,"mov dword ptr [esi + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x008F81B0,0x008F8150,"mov dword ptr [esi + 0x30], edx",edx,stack,REJECTED_ALIAS
0x008F9156,0x008F90F0,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008F91F6,0x008F9190,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008F9548,0x008F94E0,"mov dword ptr [esi + 0x30], ebx",ebx,unknown,POSSIBLE_ALIAS
0x008FA918,0x008FA860,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008FA9B6,0x008FA860,"mov dword ptr [esp + 0x30], 0xffffffff",0xffffffff,stack slot (esp+0x30),REJECTED_ALIAS
0x008FBDA5,0x008FBCF0,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008FBE95,0x008FBDE0,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x008FBF9C,0x008FBF40,"mov dword ptr [esi + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x008FC01C,0x008FBFC0,"mov dword ptr [esi + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x008FC0F5,0x008FC040,"mov byte ptr [esi + 0x30], al",al,unknown,POSSIBLE_ALIAS
0x008FC18C,0x008FC130,"mov byte ptr [esi + 0x30], dl",dl,unknown,POSSIBLE_ALIAS
0x008FC7C2,0x008FC760,"mov dword ptr [esi + 0x30], edx",edx,stack,REJECTED_ALIAS
0x008FC862,0x008FC800,"mov dword ptr [esi + 0x30], edx",edx,stack,REJECTED_ALIAS
0x008FCA69,0x008FC940,"mov dword ptr [esp + 0x30], 0",0,stack slot (esp+0x30),REJECTED_ALIAS
0x008FD8C3,0x008FD850,"mov dword ptr [esp + 0x30], 0",0,stack slot (esp+0x30),REJECTED_ALIAS
0x008FD992,0x008FD930,"mov byte ptr [esi + 0x30], dl",dl,stack,REJECTED_ALIAS
0x008FDA38,0x008FD9D0,"mov dword ptr [esp + 0x30], 0xa7a948",0xa7a948,stack slot (esp+0x30),REJECTED_ALIAS
0x008FE4AA,0x008FE3F0,"mov byte ptr [esp + 0x30], 1",1,stack slot (esp+0x30),REJECTED_ALIAS
0x008FE61D,0x008FE530,"mov dword ptr [esp + 0x30], ebx",ebx,stack slot (esp+0x30),REJECTED_ALIAS
0x008FEF38,0x008FEE10,"mov dword ptr [esp + 0x30], ebp",ebp,stack slot (esp+0x30),REJECTED_ALIAS
0x008FF595,0x008FF560,"mov dword ptr [esp + 0x30], esi",esi,stack slot (esp+0x30),REJECTED_ALIAS
0x00900839,0x009007D0,"mov dword ptr [esp + 0x30], edi",edi,stack slot (esp+0x30),REJECTED_ALIAS
0x009015B5,0x00901300,"mov dword ptr [esp + 0x30], 1",1,stack slot (esp+0x30),REJECTED_ALIAS
0x00901B88,0x00901B20,"mov dword ptr [edi + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x00901E40,0x00901D80,"mov dword ptr [esi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x00901EEC,0x00901E90,"mov dword ptr [esi + 0x30], edx",edx,unknown,POSSIBLE_ALIAS
0x009022E0,0x00902280,"mov dword ptr [esi + 0x30], edx",edx,stack,REJECTED_ALIAS
0x00902E79,0x00902E30,"mov dword ptr [esi + 0x30], 0",0,unknown,POSSIBLE_ALIAS
0x00903083,0x00903010,"mov dword ptr [edi + 0x30], 0",0,unknown,POSSIBLE_ALIAS
0x00903096,0x00903010,"mov dword ptr [edi + 0x30], eax",eax,unknown,POSSIBLE_ALIAS
0x00903137,0x009030F0,"mov dword ptr [esi + 0x30], ecx",ecx,"other-class this (vtable 0x00A7A948, .?AVComponent@ArkUI@@)",REJECTED_ALIAS
