file,klass,entry_count,num_tex,field2_raw,has_anim,anim_count,has_base,has_dark,has_detail,has_gloss,has_glow,has_bump,has_decal0,has_environment,tex_effect,mesh,blocks,mirror
421380.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,228,1
545806.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
545782.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
545783.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
545752.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545751.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545747.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545717.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545750.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545748.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545749.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545754.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545713.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545755.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
545714.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
147492.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,60,1
147499.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,25,1
147500.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,43,1
147493.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
147494.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
147495.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,47,1
147496.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,27,1
147497.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,35,1
147504.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,38,1
147508.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,38,1
147511.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,38,1
147512.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,38,1
147513.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,38,1
147514.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,38,1
147515.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,38,1
147516.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,30,1
147517.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,37,1
147518.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,38,1
205541.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205542.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205549.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205545.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205546.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205547.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205548.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205550.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205551.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205552.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205553.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
205851.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
205860.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
205861.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
205862.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
205854.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,47,1
205876.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
205877.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,39,1
205871.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
393088.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,41,1
33176.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,163,1
33181.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,163,1
33178.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,161,1
33180.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,162,1
33177.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,159,1
138941.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,162,1
33183.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,156,1
36713.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,157,1
33179.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,162,1
33184.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,148,1
33174.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,190,1
545628.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,159,1
545627.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,159,1
545647.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,159,1
545625.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,159,1
545624.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,153,1
545626.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,153,1
545629.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,159,1
545630.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,153,1
545631.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,157,1
130084.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,62,1
130091.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,64,1
130089.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,50,1
130143.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,64,1
130152.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,44,1
130155.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,50,1
130156.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,64,1
472775.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,48,1
416993.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,43,1
416994.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,47,1
416995.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,47,1
416996.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
416997.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,45,1
416998.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,44,1
416999.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,48,1
417000.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,47,1
35641.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,80,1
35642.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,76,1
35643.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,79,1
35644.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,79,1
35645.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,73,1
35646.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,80,1
35647.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,76,1
35060.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,33,1
35072.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,28,1
35073.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,33,1
35648.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,32,1
35649.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,28,1
35650.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,28,1
35651.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,33,1
35652.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,32,1
35656.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,84,1
35657.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,84,1
35658.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,84,1
35659.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,76,1
35660.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,84,1
35661.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,76,1
35662.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,85,1
35663.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,85,1
470030.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,39,1
35675.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,32,1
35676.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,36,1
35735.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,38,1
35747.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,36,1
35784.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,36,1
35785.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,36,1
35786.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,39,1
35792.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,39,1
416974.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,29,1
416975.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,29,1
416976.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,29,1
416977.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,29,1
416978.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,29,1
416979.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,29,1
416980.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,30,1
416981.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,29,1
417012.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,29,1
462654.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,203,1
462565.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,196,1
462653.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,196,1
462670.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,202,1
462671.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,188,1
462672.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,188,1
462658.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,148,1
462656.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,150,1
462657.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,150,1
34779.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,62,1
34774.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,46,1
306111.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,74,1
34777.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
34780.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
34785.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,54,1
34786.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,46,1
34787.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,56,1
34776.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,40,1
34788.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,32,1
306079.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,40,1
35013.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,40,1
35014.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,32,1
35015.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,32,1
35028.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,32,1
34764.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,59,1
34765.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,39,1
306112.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,51,1
34766.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,55,1
34767.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,55,1
34768.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,55,1
34775.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,35,1
78038.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78039.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78040.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78044.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78045.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78047.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78048.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78049.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78052.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78053.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78056.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78058.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78060.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78061.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
78063.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,114,1
469159.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,165,1
469160.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,163,1
469161.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,165,1
469162.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,163,1
469165.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,163,1
469166.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,163,1
469167.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,165,1
469168.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,165,1
469169.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,163,1
469163.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,159,1
469164.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,165,1
469170.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,163,1
465398.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,164,1
465399.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,166,1
465400.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,168,1
465401.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,166,1
465404.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,164,1
465405.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,164,1
465406.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,166,1
465407.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,166,1
465408.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,164,1
465402.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,164,1
465403.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,166,1
465409.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,164,1
460083.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,184,1
460084.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,184,1
460085.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,184,1
460086.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,180,1
460089.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,180,1
460090.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,180,1
460091.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,184,1
460092.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,184,1
460093.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,182,1
460087.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,184,1
460088.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,184,1
460094.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,182,1
460071.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,177,1
460072.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,173,1
460074.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,175,1
460073.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,177,1
460079.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,173,1
460082.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,175,1
460080.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,177,1
460081.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,177,1
460076.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,177,1
460077.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,167,1
460078.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,177,1
460075.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,232,1
535821.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535822.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535832.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535824.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535825.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535826.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535833.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535828.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535827.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535829.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535834.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535830.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
535831.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78041.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78042.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78043.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78046.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78050.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78051.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78054.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78055.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78057.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78059.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78062.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
78064.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,105,1
91773.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
92842.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
92843.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
91779.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
585350.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
92838.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
92839.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
91787.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
92841.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
91791.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
91793.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
91795.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
91798.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,130,1
78065.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
78066.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
78067.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,170,1
78068.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
78069.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
78070.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
78071.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
78072.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
78073.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
78074.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
92831.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,166,1
78075.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,135,1
78076.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,133,1
78077.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,127,1
92864.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,133,1
78078.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,133,1
78079.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,133,1
78080.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,133,1
78081.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,133,1
78082.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,133,1
78083.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,129,1
78084.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,129,1
92865.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,123,1
78085.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,129,1
592009.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592016.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592004.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592010.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592015.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592005.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592008.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592006.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592007.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592012.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592014.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592011.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
592013.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,93,0
530921.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,171,1
530922.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,171,1
530930.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,171,1
530928.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,166,1
530923.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,170,1
530924.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,170,1
530925.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,171,1
530926.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,171,1
530927.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,166,1
530929.nif,-256|255,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,171,1
